label,person_conf,hand_item_prob,cig_prob,vape_prob,h2m_prob,smoke_prob,emission_prob,action_prob,firecracker_prob
1,0.9645823366266305,0.8400058651483725,0.7213821455764782,0.26688174273090626,0.8595832571887254,0.899793982291496,0.9139129135142205,0.8819659197691516,0.04867857552611082
1,0.9807134628724044,0.5446941996268981,0.6594424914462745,0.08048170924102521,0.9438106572173981,0.682127005380675,0.8607369310876745,0.826972687513157,0.05315351271335733
1,0.9415761448769515,0.6691468604949369,0.5077154067084685,0.125128141287884,0.8790754014589339,0.6974175910928958,0.5002303118834057,0.7961655714355521,0.05872760639341554
1,0.9374915168453374,0.790319819610914,0.7366926613243625,0.0388164076734354,0.6540166187009377,0.8142999228138406,0.6978828689992531,0.5152414595035655,0.07384567503295393
1,0.9550421066719322,0.46806761654039725,0.5497928702676398,0.29628549102496193,0.8550317937267351,0.9868521794783285,0.6374372418564033,0.8010813133002636,0.0811026671172073
1,0.8573113611074439,0.574651435389741,0.5602402422876054,0.2672893682705881,0.6150144047559236,0.6678537072281286,0.6845290511987727,0.8207587608618627,0.09795582990890067
1,0.9438255553016484,0.7353587548993467,0.853261448004176,0.1335264060694715,0.8712452266644233,0.8480021202639328,0.8229930356394555,0.5742311239129437,0.009692640537142071
1,0.9478860427760921,0.4693032851927417,0.8028902945781544,0.13364285242319426,0.7311735663261565,0.8328795966271739,0.7789175690420628,0.8136369044020257,0.0688547140840396
1,0.9364017488028887,0.6411081349238685,0.8482640395360364,0.23477290589830666,0.7843938645915789,0.9892655694302962,0.5872229353206038,0.7262788835164251,0.05843049871675362
1,0.9899575595226072,0.8939328331370102,0.6784017835632623,0.03874341672082613,0.8365742350362442,0.9901160986585599,0.8167086735288916,0.9155160112828074,0.06111117713935382
1,0.9147335328444148,0.4651097483117201,0.9176370067971115,0.057892138323963914,0.933786706922315,0.9468924392429303,0.7296147268260607,0.5603139068567695,0.07492574311631929
1,0.8852940516385432,0.5974843792541138,0.6842541458352057,0.1728050390789476,0.709140199474524,0.9551670298235719,0.900620045953036,0.7384699972557333,0.08453572351942577
1,0.9972534267090347,0.8027576033803105,0.6390918328969426,0.1270869022496844,0.6961009948155756,0.8379906762248628,0.5988512375009415,0.5367908559934104,0.13623809960262018
1,0.9421728665874178,0.7792740338244633,0.5215690205255182,0.02431109959129607,0.5915002695769063,0.65453981764053,0.8079891709766467,0.5948623894345152,0.09106218777381252
1,0.9022936886701527,0.7941285110235857,0.7247482815340798,0.19885222773515646,0.8507662197757646,0.7275195237449694,0.792149731057521,0.7150031185986955,0.12323220517153838
1,0.8944247491274268,0.511492099652682,0.6266750099712322,0.06587482461141092,0.6040192081815852,0.9630944106644653,0.5698364288046233,0.6101758611500059,0.10455862666135807
1,0.926661149605109,0.5794951402267468,0.6344719525029809,0.049552914626299016,0.6517535063044031,0.9165696750925962,0.6478639905527956,0.8015139871985946,0.1486585391812866
1,0.9286133836346803,0.6631238680185279,0.6819352712218105,0.15224211431576895,0.922353693609328,0.6052636863803126,0.5630800004524633,0.5682409121876187,0.13313311369619454
1,0.9580920881014353,0.8681091651483224,0.5789712838707932,0.23343921353559186,0.5446799865172723,0.6590941794205931,0.7517567090931426,0.5868796585170803,0.12085070352105978
1,0.9940175494607393,0.4537118801948524,0.9021141927920036,0.09853642908247863,0.5907284949589329,0.8811294132089712,0.6328584060543581,0.8381801127207025,0.10409290076394255
1,0.9895125243341985,0.5551398343653315,0.8779058486883007,0.2881229839937987,0.6972977374595253,0.7555102854876894,0.8601033048878206,0.6389220038806422,0.1130915448905015
1,0.8956302273108803,0.5992162173335314,0.9201741975301607,0.2744966015926538,0.6189812010077274,0.9832418923672489,0.7837438636136688,0.5856144590228756,0.09719030426120283
1,0.8712891283156255,0.5027341402988142,0.7271900031129032,0.09300567926429153,0.9988785268250376,0.7781043422161388,0.7206196091421613,0.6413653825463832,0.010734412439235091
1,0.8657099739086308,0.7450101918975727,0.7335376408883238,0.08987571681589933,0.9460842892695616,0.9020899716416344,0.867324412428352,0.9495577849718067,0.03549032532000409
1,0.987000071194339,0.6813249476340129,0.7401033463297843,0.15550375563815758,0.5880561060341638,0.8207929029898162,0.698528262313985,0.7548698989826578,0.052079814868753356
1,0.867793144398877,0.7018998353294774,0.6105354028534073,0.06603652111062534,0.7655212593457263,0.8649875249201987,0.579577052249803,0.6934686229183946,0.00818961216800756
1,0.878959842775074,0.5156474851161581,0.6786778936875348,0.1355820224768386,0.6083219600734127,0.7086383114976131,0.8123005849507972,0.6307038780820968,0.03387267178243541
1,0.9134764362210798,0.5578488741451337,0.7329308396308036,0.12944133192481944,0.8659936857172772,0.8475293876996686,0.7030772049476072,0.6867464225706661,0.005095668007896786
1,0.9314655067897242,0.4512235623661363,0.8678017593593579,0.09940352150242061,0.8990292324585454,0.7940171856549979,0.5919355861144701,0.8197122168830233,0.05218557607395722
1,0.9659440468602901,0.7124616109952424,0.7759978850104241,0.08975006137679725,0.7165298845106571,0.8117479945388366,0.8378467139694543,0.5812657927968858,0.12483283979423888
1,0.9778541354150339,0.8033292149783602,0.6753927748757335,0.19923860932937468,0.8136318667579074,0.7036044916379702,0.8836487623091485,0.8008841199333141,0.02300925795666953
1,0.9195176025217852,0.6127986187766001,0.5371812911507924,0.16600138324616048,0.6655246170455625,0.9274035536645212,0.5122918265485239,0.7788417615636543,0.038808866465963834
1,0.9705071406388777,0.4121631649320829,0.6578191772110937,0.2452475158225043,0.7717828157580633,0.6636401482665663,0.6264275294959787,0.7551452344538438,0.1134140775720063
1,0.9282450479537557,0.8868789679875964,0.9108287703889544,0.06456019097688528,0.685795887425624,0.8687337306503446,0.9108627498854694,0.9357051435266964,0.12916504485177538
1,0.960633912905794,0.6235386406945334,0.6076647317738479,0.285306863912416,0.9618931472458778,0.7394377293568251,0.7068425181574708,0.7006941150404599,0.13815555636661792
1,0.8832339792668182,0.8205627669364237,0.6189016431006888,0.08628182381169502,0.6809620445016593,0.8780478204082038,0.5990440770587842,0.8404207026260229,0.00894592647027626
1,0.8855637833093875,0.44037900086297904,0.8323997389202928,0.14456157309741438,0.7864406331403437,0.6948823484616848,0.7452881720114125,0.7535482989596591,0.06992337502883557
1,0.86260353435881,0.8739833215729154,0.7532105871872734,0.11951733590498632,0.9913784559323133,0.9789861991958045,0.5989069854122,0.6532668802893071,0.00802453764465832
1,0.9467050596985985,0.6351711664013714,0.7161453902570463,0.06139857509172829,0.8856959823983369,0.6100305272933071,0.7332708598042305,0.6195811448570141,0.005328224721091718
1,0.9122043677695977,0.8688157790311613,0.5368498079600733,0.09502444498407031,0.7867664577846323,0.9267103537426598,0.6153598241984106,0.7278786801189846,0.1445249408759471
1,0.9178663925030548,0.8540615029197656,0.7200873431667674,0.18349590859872175,0.678104736182044,0.9696758702878661,0.9038815475818436,0.7047850576785782,0.07606680907067519
1,0.9795737015846704,0.5923641557405536,0.7549490510853314,0.18789458512048232,0.9474546093028332,0.9048313832225365,0.7020925083357895,0.7225513867421499,0.013398561704647887
1,0.9314775114277811,0.6933631099861002,0.7408483803105467,0.05906408619761869,0.710990908898799,0.7141841756950561,0.7426449192450818,0.5114808042997205,0.1479163920039821
1,0.9557135538043784,0.628465348410483,0.5477045627282028,0.19133512291812071,0.9201385850639946,0.7664365650992404,0.5848633370301494,0.6760730341710912,0.02821350895293474
1,0.9993798479162723,0.7158141431811071,0.6948866320842053,0.24122819543781568,0.6133446807601453,0.7144982359496244,0.5864538079847857,0.5039135043856987,0.06647773012852759
1,0.9395738395238681,0.6750336014832128,0.6608864964645442,0.0707584200802923,0.8663518540171293,0.7874624950798815,0.6757484311904974,0.7154875754437517,0.10724559743492776
1,0.9815057701430973,0.5295818174547328,0.9102287113691163,0.11651378845540544,0.561432928475587,0.6368852931247004,0.8820243101976115,0.8838471174963469,0.1418995666106941
1,0.8788610795359061,0.7068308807937462,0.7105003639045335,0.03878031421553555,0.8955484361583876,0.73130890042889,0.5248308467082478,0.8985511857399269,0.13707017458528356
1,0.9877671374739145,0.5464378198824729,0.5018275960356348,0.21365501741126064,0.5019763208761586,0.8646006189953183,0.6511807870104492,0.7579304602219347,0.0273161115584999
1,0.9259886806893862,0.46892261925998585,0.827914342632313,0.07598495061986445,0.7456177665231625,0.9642311032874213,0.703876749118497,0.5089036239261515,0.03828907532814734
1,0.9846924704863315,0.8971967429398094,0.6104284905533706,0.251011992680168,0.5563607895550153,0.9982802598554271,0.6221246448045781,0.5416090918191622,0.08898079961503634
1,0.9717450002207593,0.8629493038791591,0.5964968673860752,0.1971498788535579,0.686591422974036,0.9159102846576517,0.8055834034377998,0.9329351861026347,0.06635018205576605
1,0.9017034846873809,0.570142602642685,0.8962417856998233,0.25460426193364627,0.5065154319610925,0.7037889780846404,0.941596012367746,0.8551397722921126,0.08766509752650302
1,0.9039149749056404,0.8200320352605588,0.7958593016062243,0.17802586517255878,0.5045737191686999,0.8237243284222133,0.7971748062315568,0.542158938400641,0.1463147244702219
1,0.9061369988974641,0.44860109903275874,0.8625001866340172,0.2778404439761544,0.8396977248020103,0.7293842310192862,0.5911180144135187,0.9011490015016099,0.0637855860188244
1,0.9802027197008467,0.7213529472709921,0.9270164059293615,0.0630206841106674,0.7104160315414532,0.8357752560046503,0.8428399774740429,0.888307724656724,0.0818304818124206
1,0.9419558260416747,0.6362972974570091,0.8531387638966658,0.2980050026535752,0.6317786840686027,0.7579179334684722,0.8020109362258532,0.7518019766524722,0.14735483347124412
1,0.9088015981002076,0.5286824564510043,0.8169469748855265,0.16536245935497967,0.7998760833421449,0.9649064798670872,0.6315931046895122,0.7263338138027337,0.07183996744280036
1,0.9487654717460885,0.5072704050622727,0.6262173470343874,0.05402196851023323,0.8934437470346979,0.8665864336414697,0.9162689939118478,0.5738437980636438,0.14212562227334075
1,0.9891816957992616,0.6757837359010854,0.5751927185150113,0.1321612740564294,0.5654660002169815,0.9457924327728682,0.7645849957079369,0.5227651417026838,0.14775684350377438
1,0.979358152129882,0.4823781172348685,0.6410758101906889,0.26658535330412875,0.8790947730702583,0.8216982895736356,0.8421021751286453,0.7923758520673645,0.040187043200970614
1,0.9185130264402079,0.8182391048101209,0.6314802614336682,0.10515159440840997,0.9142210376079379,0.907597395621556,0.7226510418522837,0.5491473083449975,0.014930856294802319
1,0.9202220909641142,0.7274381779675008,0.8558020972601563,0.04567092354489809,0.6595617627163364,0.7125684915382147,0.516026247326867,0.6395441872120458,0.10958539802301845
1,0.9087041397742573,0.524567584705663,0.662652231847807,0.019343021245126213,0.859132595286261,0.6686974200229133,0.6458264741931705,0.5065603321482754,0.11723669618021919
1,0.9639017443432079,0.8582131943173672,0.886602546032095,0.14112276134682566,0.76411977024109,0.8294206653052094,0.5032148699811335,0.6388419246702379,0.10868673957872006
1,0.908626972416506,0.5495360711309208,0.799139092159723,0.27041091886694235,0.8806248519656465,0.6379587981507453,0.5611191635228533,0.9189864199962958,0.02691601434539606
1,0.9950499456210876,0.7899032511117177,0.7779866319759225,0.15692688417650294,0.94428155891604,0.9686456546796038,0.7648460137322262,0.7366088934527336,0.146545562867519
1,0.9862301754019862,0.8005204103656507,0.5922392248208888,0.11951901547750753,0.9769043769149806,0.9043196279768779,0.5056504810714559,0.8641224213938776,0.08573751913417323
1,0.9720806135663929,0.5674594306722109,0.8390441084785214,0.07755244055996648,0.5696255307001438,0.6310004539567925,0.6869643380968671,0.6958514860537817,0.07828659421723926
1,0.872307129233659,0.6422159084788965,0.9165344898485567,0.17922926441888878,0.8286825291789023,0.854090917124661,0.810307090039078,0.5400735913717722,0.028325643822870294
1,0.9182287309554217,0.6061708147059429,0.8726839352559375,0.27667118480737546,0.6283341237775791,0.7122612113941487,0.8468897043809346,0.7526396342511326,0.13151327574080723
1,0.8538613194173074,0.5800822888866439,0.8292666628238919,0.16114115732942114,0.832910979688819,0.8228853959140365,0.5506480210087701,0.6749104379140869,0.09713337208456407
1,0.9192693589518048,0.7719081910010361,0.5910645299583442,0.0663236851869622,0.8469321286515917,0.9644161383359421,0.7804555131118123,0.7188223611953019,0.04924652471292146
1,0.9568564587552131,0.8631022361045233,0.8848374002107444,0.06974268270716119,0.6142505451548717,0.8659793666131892,0.5854316503714624,0.8582629114463574,0.045983417921986215
1,0.9750347934843967,0.6719512645820302,0.7156685999918477,0.058024571716827344,0.7972906842622713,0.9097659942069495,0.7015190035171801,0.8743938277566818,0.021187222129489428
1,0.9621072567426192,0.5975153269465912,0.9416834785264885,0.1414027178433135,0.6800921773285935,0.7638371436140464,0.5368880926896801,0.7043125319759511,0.142335382346404
1,0.8597989615313001,0.832448478359127,0.6838613833114641,0.2365040379553045,0.7449884694654842,0.814120276316219,0.6926588281769108,0.6889674775946596,0.02812021305151593
1,0.9624626729694358,0.6007321536107164,0.9127622833835076,0.17788568081195125,0.5010353680443959,0.6450081758862131,0.6731358952849624,0.517141235045861,0.06025964494778632
1,0.910494322283313,0.8082872451164136,0.6215415823729162,0.08472721605101664,0.8287647719258882,0.9396553747880251,0.7754348603678258,0.883979603930301,0.1286091085642309
1,0.9264661415003954,0.6299225751703632,0.5239417429487975,0.2722917241020881,0.8878502746599019,0.8786658873055075,0.7012377980115394,0.832132727996979,0.12788588391957648
1,0.8611397674239559,0.6877278063184443,0.6439009420420314,0.14986846547589341,0.55495312638216,0.6406079982067983,0.5887072930627553,0.6918618519382252,0.03584272227334521
1,0.8910697473238788,0.5036809761384108,0.6839690285903861,0.1531255063160704,0.859491045389757,0.84647997388408,0.628050628253186,0.748149967111269,0.09884436173732465
1,0.9374674245356387,0.8885967674518448,0.5669458405521678,0.28571720027455666,0.5587712468430208,0.6276076812890725,0.6474529002528704,0.9360690845476745,0.05068222050101634
1,0.8732732700015734,0.6978219977691138,0.7771480525594276,0.0032702232278093435,0.6027479249230929,0.9131597083233862,0.7234765932829789,0.5624975763521549,0.1215472226375551
1,0.883003059213777,0.6992006504922041,0.6447348444584647,0.1496139521356102,0.5188513076195325,0.890241165595453,0.614035328948696,0.6134254611372002,0.10116411853132114
1,0.9229023090689816,0.6770690011474593,0.5093446388050813,0.08661510508417349,0.7074642808579605,0.6065424918538623,0.9116321872143754,0.544421352423731,0.06619233924906255
1,0.9526686446677283,0.811639315386874,0.713989265820655,0.18131421071945042,0.5243083394388011,0.9724513810841167,0.8675520809967214,0.9173415314574525,0.13043846615056898
1,0.936632311904716,0.5691746037238208,0.6582023322046806,0.1890917133905772,0.6144411416821964,0.9860748182381736,0.7029793051162185,0.7760959878735694,0.12839271171499925
1,0.9257343207331183,0.8307386038389142,0.5195036634392657,0.03507279166556255,0.709443203925985,0.7842512734617105,0.689271500606049,0.6294855202502658,0.1375810566319409
1,0.9055929070668773,0.7598866777972347,0.9310373464053026,0.14192540717280355,0.7065835199259696,0.6931068606671659,0.925488348004601,0.8988354875027751,0.12581956662426672
1,0.9573200816998444,0.5725548681808943,0.636378566958379,0.18731985428978176,0.5769415556666819,0.6244974152250279,0.8778459310763196,0.6793973654242864,0.09113207054210413
1,0.8693853817923265,0.6966569110013336,0.5392431186412571,0.1144874547851862,0.9319554430244528,0.8850248015631637,0.6969159059303877,0.6122373449069399,0.12942568971623425
1,0.924518773506977,0.7348759331248176,0.8258439478896001,0.08182969833361144,0.7584678273047022,0.9520758793351946,0.5685317526962919,0.5633691714344616,0.09323795722202112
1,0.9028571669742965,0.4991773232804383,0.7881087273215435,0.011156067942538839,0.9223333500976484,0.6025931221990999,0.5673634237548407,0.772760171511536,0.12993770250251221
1,0.9294582007776434,0.4677776375416653,0.727555262304787,0.1071066959750795,0.5736560457706815,0.6332023707786962,0.5093411138720296,0.6478903975745746,0.07504049501152034
1,0.8566097287692229,0.43969110232452263,0.9060549031270189,0.2069951398186049,0.7912116484940963,0.7780585797201782,0.7467020921406307,0.8819793860289284,0.07811028005877325
1,0.9954985994018697,0.8019950636431656,0.7591587409810472,0.21334485429065053,0.7925527851189955,0.9849837975076057,0.5279602642713985,0.7654075762645582,0.08183866735250174
1,0.8827982444453034,0.5747368714022595,0.8457873298610279,0.14882965215189686,0.5292164918495962,0.9592201030971341,0.6669088110350672,0.7355042463664991,0.0966301155476222
1,0.9174509781832316,0.7809739125250361,0.8924725178640596,0.04311969276399284,0.5644374445505169,0.6071796360129841,0.8161689559551312,0.6222092667676171,0.023055764500080667
1,0.9781624110607167,0.8448509885698028,0.5483155743768477,0.1579485543419865,0.926124130584453,0.6504983001132426,0.9350034745066442,0.6930885203831891,0.07088844837308232
1,0.9642088252065096,0.5529195809343035,0.501960234021099,0.2842538054775616,0.8965979870411837,0.7758902098787311,0.8762544440627533,0.7880619704513802,0.056972037485085864
1,0.9649737975808871,0.7164994066617255,0.6713039076282324,0.028564714361789534,0.7765097271206998,0.941121250355749,0.7640722698137259,0.7549188774181248,0.055575158609071085
1,0.9386106807580443,0.4782481839411697,0.8647930161791262,0.15054314059093468,0.9036451190606534,0.6948167853746204,0.6417425865755831,0.505554474301043,0.005257283395880696
1,0.9212338226951704,0.6857873881934928,0.9247628745117839,0.26873664012940435,0.6637514324559217,0.8873235062805087,0.9091486252086216,0.7031408052867689,0.10353845654168235
1,0.908518605260852,0.7851964999976746,0.506330699032948,0.006693479638582633,0.8496165650557576,0.9750533402863674,0.8883018264813833,0.7641584972625368,0.03999244170316416
1,0.8655724291924616,0.6703347326451078,0.5510144742004909,0.00759461181883152,0.7049829277491292,0.8960577518655577,0.5156234154162206,0.9483484674283558,0.07600681664765559
1,0.8890377388668749,0.6337350198056366,0.6812285450520359,0.013574356990304215,0.9963439369422862,0.8383314480805195,0.5470035235623967,0.6265640377165325,0.031695935919834585
1,0.9366236506941154,0.7499445834813155,0.7060497884439362,0.07382094206401266,0.6532931418622144,0.8607355020784626,0.7774617502919519,0.7648431253410053,0.13465174429268686
1,0.9825196286012297,0.5170083699912336,0.8053127343766957,0.26277896590441824,0.9527697996686735,0.9822410426763007,0.8849749431288092,0.9244659209185191,0.0790016818477854
1,0.8842442008081891,0.4613310535755183,0.9116243199121516,0.11859205229414505,0.8279901491805002,0.715501114286358,0.5366858546555251,0.6295689809718492,0.10280342829773348
1,0.9739849599151241,0.5959681054819801,0.5659089643461463,0.043200955920475716,0.5991137720984264,0.7059510726931847,0.8276749447826152,0.8308799314623099,0.14647063411448533
1,0.9024891193504755,0.4087218025223217,0.8175395495424811,0.09238454819755205,0.7610117274236194,0.6792415550799544,0.5065755034510323,0.6716269679223628,0.08133385600087624
1,0.8940480548492714,0.6793607698956575,0.6682125747944994,0.06362468883904239,0.7008011354491422,0.8003983667560836,0.5956213869377149,0.6007838546627368,0.03810507586284998
1,0.8540102167495771,0.5841751035183095,0.702285421118654,0.0028272743086590222,0.6426598873394536,0.607557886018086,0.7029751839660763,0.8060229570168074,0.031206382421708267
1,0.9945594391260827,0.6120825703443615,0.8246363194135843,0.05678653024745379,0.5537607695720563,0.7643486022181797,0.7135296161492629,0.7950187638303634,0.033353449568652584
1,0.8888566899181557,0.4809983256208614,0.8438240030340287,0.26025629703193287,0.8712069371645325,0.953275012875183,0.9047930716022483,0.8119745569113174,0.035698652671762254
1,0.963042391625596,0.45823042472748926,0.6031802707956518,0.2816027174538621,0.539607660236114,0.9476040256165427,0.7880255949808199,0.6820020121303216,0.11530522358490054
1,0.8927199457606454,0.419467598813486,0.5473919017367745,0.2967120999359211,0.676960317971917,0.9898344535196254,0.939468295832043,0.9479335255285773,0.12286568381913623
1,0.9857933061261768,0.6507735648632058,0.7717982036205675,0.18726883171396774,0.7039383537768443,0.740049829057764,0.8210199685933621,0.7502755964682681,0.03877771405599051
1,0.8609029385725319,0.4710428690773817,0.857165885970832,0.18017150493922818,0.5638264640840882,0.8234597615085353,0.7468463007177882,0.5130404476752042,0.10712557209514716
1,0.9214025011249849,0.7154026944613381,0.6695282591523298,0.14647211185683925,0.5892000659578975,0.6595102192378001,0.8662520747049023,0.6805234718192492,0.08653602790839927
1,0.9020582504933581,0.4215051114891787,0.7996910893614726,0.12685001068784418,0.8231646106977337,0.9806817793251574,0.7711244998489395,0.9380988727860078,0.10179452928552934
1,0.9848105800910661,0.6653065895023271,0.7920012224388611,0.24584965185376428,0.8581946560095716,0.8904826696189301,0.6217935631179193,0.9233030180246043,0.007264792635233208
1,0.9828985129255183,0.42979292570191785,0.8407449095533011,0.1582068736666655,0.9656510123471598,0.6829710808204071,0.8784045739106898,0.6013698136459211,0.006939769603412726
1,0.9888289362218553,0.727966812474492,0.6486104793269638,0.123068395748032,0.6889515474352698,0.644417306184446,0.9227786139238905,0.6910481360596316,0.1420128407218105
1,0.9666272035981754,0.6004825875088762,0.6223995508139735,0.2704442295172992,0.6667274558392484,0.606869952927673,0.5826760885652174,0.8408674644349827,0.11488424645724163
1,0.8878911143048133,0.6954369261603964,0.9433136928201071,0.1600541618896202,0.6113110582934091,0.7221190271991765,0.6636725007891197,0.897221139541468,0.08424603551346245
1,0.9884817737292975,0.8920199908183806,0.7934363051829934,0.19110490793507592,0.5448880607506257,0.6493516454099146,0.550173033226618,0.5954365691824941,0.1310413098783815
1,0.9427556918924097,0.5256619837972955,0.7652007177398752,0.2948905447016323,0.6307988303298043,0.8499129182480263,0.940477766414985,0.7436266046141542,0.00792675447712256
1,0.9393810942141743,0.4735111140000936,0.8814834719995042,0.05522055724141339,0.8829971480508207,0.7440459292839586,0.5467911878575021,0.5548564663424989,0.12538857884777163
1,0.8814121051747732,0.490567018448737,0.6689239926746572,0.036783516818086094,0.9091335101416033,0.7890863767595605,0.599499299309925,0.5352598909350176,0.08519387005995205
1,0.8713613060504959,0.8103143695487948,0.7794398780866081,0.18346264168204465,0.5176934059032694,0.7093746676793002,0.8444697473321705,0.5671839022548817,0.0504834611743004
1,0.9408539973915956,0.6782420900738895,0.641291327321745,0.2433272889608155,0.6954633513629531,0.9502208373136936,0.665043109046868,0.709485732428294,0.14933722345825254
1,0.9840619342898768,0.49644584890640914,0.6370467086471967,0.11184497016293472,0.5805589559911087,0.6743709905263452,0.8281261682223002,0.5440734544808637,0.10286020007947401
1,0.9281334204580874,0.6244632113379398,0.8933706837530808,0.14360917000849285,0.6483308099887716,0.8318446624036804,0.5303973577024609,0.9260072310491277,0.028505070849118644
1,0.8728511734518267,0.5428741194589817,0.8408168217754649,0.2652767061696694,0.7347072801618596,0.6597468869011353,0.8607075350302368,0.7977831955092471,0.08903155982231462
1,0.9728501459841071,0.8341221443473539,0.5320285144979162,0.13414951497646851,0.6838721223841038,0.8003100758772547,0.708866231431042,0.8252579782022527,0.04301964286316982
1,0.8744306285935293,0.7611851426068386,0.9229457341651155,0.03369671945170347,0.5225952402548928,0.6700846859793151,0.5728192606223247,0.6065665319921538,0.05834004461725561
1,0.9341071622031567,0.8422101421944825,0.5763945403309348,0.17406898341059038,0.6634500060892613,0.6202709497999017,0.7092893000046054,0.6509763966134249,0.1178361014611366
1,0.9868622457388456,0.6597412256479818,0.6600879322094536,0.16748313684798294,0.8278239923693183,0.7783696046098767,0.7539967360943136,0.8637490224806299,0.025404217090491826
1,0.8603794936707533,0.40498846718532744,0.9456763587614514,0.2506921751631499,0.7886036277983492,0.6832862813525449,0.8372551512504766,0.9148847700169334,0.07433444790100725
1,0.973944298885957,0.5279364358185813,0.8632846369946803,0.25150882613770426,0.5029097213283611,0.9689512337823353,0.8462879594317849,0.6160098948100784,0.0017955148801574949
1,0.8604689754593257,0.5511052136977355,0.6122177705809262,0.09870700053351136,0.6318492300403946,0.7044002596313502,0.5889517213537635,0.7969088693032399,0.05774457448593943
